text,language,source_sentiment,suggested_label,final_label
@user Wai Dan uwar turawan nan dole se goga mana ne🤔 kawai dan sun ga mun fisu lafiya shine suke so su manna mana hauka mu ma😠😠,hau,negative,urgent_complaint,
@user Kuyi mashi wani Abu na cutarwa kugani za kuga yadda ake zangazangar rashin kunya matasa maza da Mata zamufito a jihar katsina abinda baa taba ganiba zaku ganshi🤨🤨iskancin banza,hau,negative,urgent_complaint,
@user Dole Shugabannin Nigeria kusha. Wahala a wajen ubangiji wlh. Don wlh Zakusha Question. Saboda Baku da Imani. Totally a zuciyarku. Allah Yayi muku Abinda kuke mana a kasar Nan 🙏. Zalunci Kiri~kiri. Kuna Cutar damu. Muje Zuwa. Akwai Allah. Allah Ya Isar mana 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,hau,negative,urgent_complaint,
@user Gsky maso kamfanin hoda na cutar mu dole mukai kara ita keda wannan jibgegiyar🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔,hau,negative,urgent_complaint,
@user Nifa daman na dade da tsanan WHO din nan ☹️,hau,negative,urgent_complaint,
"@user @user Wan nan batu haka yake, ace kana tsohon soja kuma mai muqamin #_GEN fah amma ace harkar tsaro ta gaza samuwa. Tur da shugaba irin kah wallhi 😭. Allah ka shiryi yan bindiga/garkuwa da mutane/ Boko Haram in suna da rabo, in Kuma basu da rabo Allah kai mana maganin su...😭🙏",hau,negative,urgent_complaint,
@user Wahala for who dey single Wallahi 🤗🤗,hau,negative,urgent_complaint,
"@user Gaskiya buhari yaji kunya inhar ya santa, ace gudan shugaban kasa a gidansa ma ba zaman lafiya 😏",hau,negative,urgent_complaint,
@user Hummmm inhar sai mun bada kudin xaka wa uwar buhari waka ba ma buhari duk kinci bahun buraouba nan shege dan yar yarjnya daga Kai har wannan yaron Dan daura duk sai munyi magani ku 😂😂👌😎,hau,negative,urgent_complaint,
@user BBC hausa kunanema kuxama yantasha amma mune maganinku shege kapasa😺😺,hau,negative,urgent_complaint,
@user Duk wani alkaluma da humumar NCDC zata fitar a Nigeria 🇳🇬 akwai Karya aciki.,hau,negative,urgent_complaint,
"@user Kai ka ji renin wayo, hatta shi Wanda ya kamanma in ka bibiya shi ya fi kowa iya sata a lokacin da ya xana tashi WAEC din. Mtsewww 😗 ku bar yara su huce fushinsu na Corona, don kuwa kwakwalwarsu ta riga ta yi sanyyi.",hau,negative,urgent_complaint,
"@user Anyi musu ciki anyimusu goyo knn.😰 Aiko da Wiwi din dake fadin Najeriya ta kare, shi ko ruwan rigakafin corona bai baiyi kwantaiba.",hau,negative,urgent_complaint,
@user Da kora NCDC din Abuja a qafa ma akai in ga ta tsiya en wuyar zama kawai😏,hau,negative,urgent_complaint,
"@user Yo shi Dunal Turam i'narowan shi ,shiyarda zayaiyi Corona takashehi Azabè tonda ba ,kauwa yakasa ba, 😁",hau,negative,urgent_complaint,
@user Ashe yasan inda Coronar take😂😂😂,hau,negative,urgent_complaint,
@user @user @user Jahilci yafi hauka wuyar magani😠😠,hau,negative,urgent_complaint,
@user Ai yanzu suka fara ganin Bala'i. 👌🏽 Ba'a taba Annabi (SAW) a kwana lafiya.,hau,negative,urgent_complaint,
@user Sai kace wani dan taka ledar kirki. Duke an damu da lamarin rauninsa. Can ya tafi Allah kiyaye hanya. Dama cutar Liverpool yakeyi😠,hau,negative,urgent_complaint,
"@user Kai 'yan Nigeria akwai Rashin Hakuri🤔 Buhari munsan duk cikin gyara ne, musan kana san takalawa acigaba da aiki kurum yadda ya kamata. Musan yanzu a wajen Talakawa Kamar likita Mahaukata kake kana Basu magani suna Zaginka da tsine maka Amma zasu gane gaba",hau,negative,urgent_complaint,
@user Ya kamata likitoci au duba lafiyayye wannan mutumin.. shikenan daga shine ya kowa wa yen kaduna wanka sai kuma shine mafi sanuwar bahaushe a duniya.. akwai matsala jama'a😂,hau,negative,urgent_complaint,
@user 🤣🤣dukkammu ba musan abunda kemana ciwo bah,hau,negative,urgent_complaint,
@user Ina Ruwan Ku Da Yanda Yake Gudana Tunda Ba Magani Zaku Mana Ba🙄 Kawai Kusa Ko Hoton Shekaune Muyi Masa Alqunut🚶‍♂️🚶‍♂️🚶‍♂️,hau,negative,urgent_complaint,
@user Corona zata iya Hallaka shi😏 Ana cikin wanga tashin hkl kuna kawo mana wani Karin magana toh me zamuyi da shi?😑,hau,negative,urgent_complaint,
@user In kura na maganin zawo tayi wa kanta. Suma su kare kansu😏😏😏😏,hau,negative,urgent_complaint,
@user Wai BBC mai yasa kun fiya sakawa kano ido ne ga Lagos da tapi kowacce jaha yawan masu corona amma kollon kunfi fadar na kano 😎,hau,negative,urgent_complaint,
@user @user Vaccine na insecurity da tsadar rayuwa shine matsalar Nigerians ba Corona 😏🙄,hau,negative,urgent_complaint,
@user To Ashe Nigeria bazata koma zama lafiya kenan🤔,hau,negative,urgent_complaint,
"@user Wannan Kasuwanci yana samun cigaba. 🤨 Tambaya. Wai mi za ayi da Kudin nan? Tunda an ce km ba maganin ta, sannan ta yaya za'a taimakawa masu ita, da km wadanda basu kamu? Sai dai wa ware Kudi amma baka jin inda akayi dasu",hau,negative,urgent_complaint,
@user Wasu mutane haukan su ya wuce ganin likita 😂🤣,hau,negative,urgent_complaint,
@user Meyasa Amurka basu son duniya ta zauna lafiyane🤔🤔🤔,hau,negative,urgent_complaint,
"@user Allah yatsaremu daga wannan sakarcin, wai muda muke bukatar abamu, muyi maganin Namu ta'addancin, Amma mune Zamu bayar, wannan ai Gwanda kakai Gidan marayu kawai, wannan shine zakara🐓🐔 me neman Suna",hau,negative,urgent_complaint,
@user Hhhh Yo tazargade ai.maganin ciwon ciki ne Shima se an.hada da lemon tsami Yan rainin hankali kawae 🚶,hau,negative,urgent_complaint,
@user Ok so kuke kuci kudi da sunan patients knn 🙄wanna munafurci dayawa yake,hau,negative,urgent_complaint,
"@user 😀 ba wasa, wani baturan zai iya sama wata suna Corona ko covid",hau,neutral,general_feedback,
@user Daman Sune Suke Cin Kudin Tallafi Corona Don Haka Har Tau Ayimai 😂,hau,neutral,general_feedback,
@user Maganin rashin kudi fa ? 😪,hau,neutral,general_feedback,
@user Kuma shine zaa ce Sai bayan shikara goma zaa fara maganin taulacin 😂😂,hau,neutral,general_feedback,
"@user Ai kawai yaci gaba da bawa CBN tana turawa jama'a kudi👍 through covid-19 loans, NECAS, AGIMESIS. Kudi yy yawa ah kasa....✌️",hau,neutral,general_feedback,
@user Naga cunkoso haka 🙄basa sarari ya corona ta kaura kenan,hau,neutral,general_feedback,
@user Dan Allah afada mun🤔🤭 ko zeyi mun maganin wata tsohuwar soyayya,hau,neutral,general_feedback,
"@user kaji wani wani headline a wajen BBC. wai """"""""""""""""""""""""""""""""bai harbu da coronavirus ba"""""""""""""""""""""""""""""""" 😂😂",hau,neutral,general_feedback,
@user Wallahi babu Wanda zai min gwajin corona😂Nothing like dat,hau,neutral,general_feedback,
@user A cikin wannan yanayi na corona???😟,hau,neutral,general_feedback,
@user Shin ina maganin nan da suka qera na covid-19?😂😁,hau,neutral,general_feedback,
@user Yanzu kan ai Barcelonan nema ta kamu da Corona virus 😂 🤣,hau,neutral,general_feedback,
@user Aedole yaje saboda angama corona😂,hau,neutral,general_feedback,
@user Coronavirus (cutar numfashi) 😂😂😂😂 https://t.co/hSXxkouvRY,hau,neutral,general_feedback,
@user To ai sai ta koma can wajen bokan ya sake bata maganin da zata warke daga corona🙄,hau,neutral,general_feedback,
@user Ni har yanzu ban ta6a rokon Allah Ya kare ni da ga Corona ba. Tsabagen ban gama daukarta siriyos ba😂,hau,neutral,general_feedback,
@user @user Sana'a goma maganin me gasa😂😂😂😂,hau,neutral,general_feedback,
"@user So, ba maganinta taya ake warkewa knn? 💁",hau,neutral,general_feedback,
@user I saw u too 😂😂Nawawoooo turanci mugun ciwo😷😷,hau,neutral,general_feedback,
@user Haba China mun duka kasa muna baki hakuri😢😢 Corona din ma bata wuce ba kuma zaki kawo mata wata? Haba Haba dan Allah.,hau,neutral,general_feedback,
@user BBC akwai ku da neman magana.kuce magani sai kunce wani tazargade😄,hau,neutral,general_feedback,
@user Ana give away a COVID19 din nan Ke Kuma kina sayarwa 😭,hau,neutral,general_feedback,
@user To fa da alama BBC maganin Basir zasu Fara siyarwa.🙄,hau,neutral,general_feedback,
@user Mara lafiya ne a haka har da su glass da waya a hannu🤔🤔🤔,hau,neutral,general_feedback,
@user Shikesa dan kwikwiyo ciwon kai😀😀😀,hau,neutral,general_feedback,
@user Kaiiii wlh nima fa na fara gajiya abu daya kullum da safe sai kayii habaa ina bayanka likita🙈,hau,neutral,general_feedback,
@user @user Yauwa dama doctor na yace na maida ruwan Shana maltina harna tsawon shekara daya da rabi😁,hau,neutral,general_feedback,
@user Ina ga Akon da classiq ne suka kamu da #COVID-19😅😅,hau,neutral,general_feedback,
@user Wai su NCDC bazasu gaji dawannan rubuce rubucen. Idan har da gaskene to mugani akasa video ko photo 😡,hau,neutral,general_feedback,
@user Makirkira Corona virus suna mamaki saboda wanda ya kirkiro mu baki daya yayi nasa hukuncin! 😆☝️,hau,neutral,general_feedback,
@user Lallai ma to wadanda suke jamiooen kaduna Su ABU and co d ake shirin komawa su kenn nasuda corona🤔,hau,neutral,general_feedback,
@user Kuu wane asibiti ne?? Badai kano bane ko??🤣🤣🤣🤣,hau,neutral,general_feedback,
@user Wai dama haryanzu ana irga masu corona ne?? Ikon Allah🤔,hau,neutral,general_feedback,
@user Ko asibiti ne da kudinsa 😒,hau,neutral,general_feedback,
“@user: Pirlo ya tashi daga jinyar da ya yi http://t.co/K3qmjuRVQq”doki ne? 😂😂,hau,neutral,general_feedback,
@user da riga kafi kara magani🤐🤐,hau,neutral,general_feedback,
@user Wata miya sai a makwabta! Kasata NIGERIA ita yaushe zata fara nata tallafin covid-19?😂,hau,neutral,general_feedback,
@user Wanna kora da Belgium tayi yayi dai dai domin zama lafiya yafi zama dan sarki ✋✋,hau,neutral,general_feedback,
@user sambo likitan kashi namu 😂🤝,hau,neutral,general_feedback,
"@user Kuita daukar hakkin tsoho ,yayita ciwo muku bashi a abroad harsai 9ja tqzama kakara 😂😂😂",hau,neutral,general_feedback,
@user BBC Hausa sunkoma tallan maganin ma aurata 😂,hau,neutral,general_feedback,
@user 🙄🙄 kae wannan fah da gaske yake yi Amma nima daga yau kin Kira ruwa Dan sae na fi NCDC kula da ke 😍😍😍,hau,neutral,general_feedback,
@user Ga boska nan ya taho🙌🏾🙌🏾🙌🏾maganin sauro maaaagani na chutar cizon sauro,hau,neutral,general_feedback,
@user Who re u supporting? Barcelona?..... Gaskiya a'a😪😥,hau,neutral,general_feedback,
"@user @user @user """"""""""""""""""""""""""""""""A nemo likita ya duba tsohon nan ya tashi ko na minti biyar ne, miliyan biyar fa ba nan ba ce"""""""""""""""""""""""""""""""" 😂",hau,neutral,general_feedback,
@user @user @user Hahaha Falalu kukaishi Inuwa ya huta Covid 19 bakyau😄,hau,neutral,general_feedback,
@user Saika kabari sai tasamu kudin corona🤣🤣,hau,neutral,general_feedback,
@user Ta. Wannan katabbata kazami n Shekara biyar ba kwana biyar bane.... Anyakuwa likitane da gaske??? Amma wannan hoton na shekara biyar da suka gabata ne ko? Don nasan kazamin yanxu ko Mubarak black yafishi haske 🚶🚶🚶🚶,hau,neutral,general_feedback,
@user Wai daman akwai corona har ynx tabbbb😂.,hau,neutral,general_feedback,
"@user Sabida ba Field din shi bane... Shi ba likita bane, ya tsaya ne a matsayin sa 😬😂🏃🏃🏃🏃",hau,neutral,general_feedback,
@user Saiman yanmata maganin kana nanmata wadayace dake bakeba sainace dashiba shiba inajidake washa😘😘😘😘,hau,neutral,general_feedback,
@user Yawale ba ba corona tasoma tafiya b ai dole 🤣,hau,neutral,general_feedback,
@user To Ina labarin Corona??🤣😃,hau,neutral,general_feedback,
@user Wato ba ma wanda ya sa bakin ba ne ze kamu da citar kenan🤣. Bakin ne ze sa mu su cutar??,hau,neutral,general_feedback,
@user Sana'a 10 maganin kwanan rana kowa ke talla yawo kayimai in bashison abin mutane ya bata🤣🤣🤣,hau,neutral,general_feedback,
@user Wato🤔🤔 a rayuwa dan Adam yanada wata chuta wacce batada magani a duniya wato #Mantuwa chutace da mafiya yawan mutane ke anfani da ita gurin biyan bukatunsu ko kuma cikar burinsu a rayuwa Kada kazama azzalumi komai rintsi rayuwa juya take Kamar kallo⚽ a filin wasa,hau,neutral,general_feedback,
@user 🤣🤣🤣ana Neman kwayar halittan d xata magnace cutar dake damummu kunata sauro,hau,neutral,general_feedback,
@user 😂😂😂 Sai a hada da malaria.,hau,neutral,general_feedback,
@user Anya akwae abinda gwantin Nigeria ta taba damuwa dshi bayan covid🤔🤔🤔,hau,neutral,general_feedback,
@user Dude who tweet For you. Koma dae kai baka San Halin da ake ciki ba na zanga zanga (Protest) #EndSARS da ake ba da zaka qi tweeting akan shiba😥,hau,neutral,general_feedback,
@user Rashin lafiyar Baba Buharin mu😭😭😭,hau,neutral,general_feedback,
"@user @user ba mun rabu da Corona ba, amma kumq naganmu cikin List🤔",hau,neutral,general_feedback,
@user Mufa tun muna yara muke wannan corona din wlhy 🤩🤩🤣🤣🤣,hau,neutral,general_feedback,
@user Hikenan ma haihuwa da hanji! Karshen Riga kafi kenan ko WHO iyakaci🤣🤣😁😁 NAIJA😎,hau,neutral,general_feedback,
@user @user @user @user @user @user @user @user @user Wayyo cikina 😂😂😂😂😂 Laugh clinic got me,hau,neutral,general_feedback,
@user wane magani yake sha? 😅,hau,neutral,general_feedback,
@user Har Vaccine na coro ya para aiki🥴🥺 https://t.co/7zeyNApOYU,hau,neutral,general_feedback,
@user Duk da an yi masa rigakafin kenan?? 😢,hau,neutral,general_feedback,
@user hahahaha korona ciwon masu kudi amma talaka ne ke jinya😂,hau,neutral,general_feedback,
@user Ahhhhhhh da sanda muke gida kuma meyasa cutar tke qaruwa 😏,hau,neutral,general_feedback,
@user #Allah yabashi lafiya. Get we soon #Egyptianking @user 😍🙏,hau,neutral,general_feedback,
@user 😂😂 yanzu ai mu kuka maida corona ai,hau,neutral,general_feedback,
@user @user A binda yafi gwannati taje madagaska karban magani corona zaifi.🤷‍♂️,hau,neutral,general_feedback,
@user @user Bodar kano ya kamata yarufe tunda Tanana #covid19 take shiga kaduna😎,hau,neutral,general_feedback,
"@user Cutar corona???? Ina zaton Aljihun ma'aikatan @user Yasoma running out of cash, naga kwana biyu sun soma buɗe hanyoyin hada-hadar kasuwancinsu.. 😂😂",hau,neutral,general_feedback,
"@user To kenan corona t wuce, saura Yan maganganu😂😂",hau,neutral,general_feedback,
@user Ciwon yawo ke ga samari 😂,hau,neutral,general_feedback,
@user @user Kawuna malam yabani maganin farinjin😂😂😂😂,hau,neutral,general_feedback,
"@user 🤣🤣😂😂😂,nifa na manta da wata corona",hau,neutral,general_feedback,
@user 😩😩😩abun tausayi a dageh young doctors,hau,neutral,general_feedback,
@user Ko saimun fito #endcorona ne zaku yi shuru.🤫🤫🤫,hau,neutral,general_feedback,
@user Labarin kenan corona bata kama yan Nigeria 🤩🤩🤩,hau,neutral,general_feedback,
@user Anya baku ji masu ciwo ba cikin cewa maza marowata? Da dai cewa kuka yi maza masu damke hannun su. Amma fa ba cikin su nake ba. 😂😂😂,hau,neutral,general_feedback,
@user State by state ake warkewa kenan? Wannan jinya da ban al'ajabi take😂😂,hau,neutral,general_feedback,
@user Chap saide amusu kam Amma ni lafiya na kalau da hankali baza’amin ba😒,hau,neutral,general_feedback,
"@user 🤣😂🤣ku ce mishi ya xo min da kudinda xai Kai Karan, ni xan mishi maganinsu",hau,neutral,general_feedback,
@user BBC Hausa turn to masu maganin gargajiya😂,hau,neutral,general_feedback,
@user Hmmmm 🤔 to sugano 'yan uwan su da corona ta kashe koko su gano was?,hau,neutral,general_feedback,
@user Ba maganin cutar so 🤔,hau,neutral,general_feedback,
@user @user Dama mutanen kano ai sai a hankali wajen wannan cutar kawai 😀,hau,neutral,general_feedback,
@user Sarki akwai Corona fa har ynxu 😀😀,hau,neutral,general_feedback,
@user Da wani magani aka warkar dasu 🤔,hau,neutral,general_feedback,
@user Ya tabbata kovik 19 birus cutar masu kudi ce.😶,hau,neutral,general_feedback,
@user Hajiya Kar ki sa mu gudu zamanin coronan Nan🙄,hau,neutral,general_feedback,
"@user Turawa fa suna ganini ikon Allah, dama jira sukai Corona ta rage bakin mutum kamin su futo d rugakafin amma sunga abun bamai yiwuwa bane su hakura kenan😆😆",hau,neutral,general_feedback,
@user Bazamu komaba har sai idan an Tabbatar mana da Corona Ta Tafi 😣😣,hau,neutral,general_feedback,
@user Watau dai sai mun cinye N1.2tr ka fin mu dai na...... #COVID19 a soft ladding to #Nigeria government 🙄,hau,neutral,general_feedback,
@user Ansamo maganin cutar kenan 😅,hau,neutral,general_feedback,
@user Baa sauko da cuta ba sanda aka fara saukad da magani 😂😂😂,hau,neutral,general_feedback,
@user Shin kodama akwai masu corona a sokoto kenn🤔,hau,neutral,general_feedback,
@user Covid-19 cutar masu ce😂,hau,neutral,general_feedback,
"@user Pls BBC idan Bakuda Labarin dazaku Bamu, ku Sako muna Labari akan Yadda Ta Qare Tsakanin Dan Bazawara(Mohd Buhari) akan yadda za ayi masa Allurar Rigakafin corona😀😀🤣🤣",hau,neutral,general_feedback,
@user So nan baayin Covid19 kenan? Cz banga kowa da face mask ba😷,hau,neutral,general_feedback,
@user Tunda yanada corona virus ya killace kansa ☹️,hau,neutral,general_feedback,
"@user India sak ,anya kuwa ke ba cinji akaiba a asibiti wajan karbar haihuwarki😄",hau,neutral,general_feedback,
@user 1Kura kenan gatsoro ga ban tsoro 2Kura kinci Na mutane Anzamna lafiya 3Kura Anci Naki Angaza Barci 😫👀 4Kura keci da gashi 😾😾😾😳😳😳,hau,neutral,general_feedback,
"@user BBC HAUSA KINAN! DA YAKE #MugunLabari a BIRTANIYA YA FITO AI KAGA A KANON LABARIN BA SUNAN KASA👇 AMMA DA ACE A NIGERIA CUTAR TA BARKE KANON LABARIN ZAI KASANCE KAMAR HAKA👉"""""""""""""""""""""""""""""""" A NIGERIA AN SAMU BULLAR """"""""""""""""""""""""""""""""MUGUWAR"""""""""""""""""""""""""""""""" SABON NAUIN CUTAR KORONA MAI KISA FARAR DAYA""""""""""""""""""""""""""""""""",hau,neutral,general_feedback,
